Index,Time,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,heading,roll,pitch,linacc_x,linacc_y,linacc_z,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
691,48.966,-0.940,1.095,9.620,-69.375,-54.875,-42.562,0.031,0.032,-0.032,145.875,-4.875,-6.500,-0.120,0.005,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
Index,Time,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,heading,roll,pitch,linacc_x,linacc_y,linacc_z,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z
260,18.552,-0.980,1.150,9.690,-69.688,-54.688,-41.500,-0.125,-0.188,0.062,145.875,-4.938,-6.500,-0.100,0.050,-0.030,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
261,18.622,-0.890,1.105,9.590,-69.469,-54.875,-41.688,-0.032,-0.094,0.000,145.875,-4.938,-6.500,-0.090,0.020,-0.050,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
261,18.622,-0.890,1.105,9.590,-69.469,-54.875,-41.688,-0.032,-0.094,0.000,145.875,-4.938,-6.500,-0.090,0.020,-0.050,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
262,18.692,-0.890,1.095,9.605,-69.469,-54.875,-42.438,0.000,0.281,-0.125,145.875,-4.938,-6.500,-0.070,-0.005,-0.075,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
263,18.770,-0.960,1.140,9.665,-69.875,968.781,-43.000,-0.031,0.125,-0.063,145.875,-4.938,-6.500,-0.075,0.015,-0.080,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
264,18.841,-0.920,1.140,9.605,-70.062,968.594,-42.625,0.062,-0.125,0.000,145.875,-4.938,-6.500,-0.110,0.040,-0.035,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
265,18.914,-0.925,1.105,9.640,-69.875,-55.062,-42.656,0.062,-0.094,-0.062,145.875,-4.938,-6.500,-0.065,0.005,-0.055,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
266,18.985,-0.925,1.095,9.640,-69.688,-54.656,-42.656,-0.031,0.031,-0.062,145.875,-4.938,-6.500,-0.060,-0.020,-0.050,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
267,19.055,-0.925,1.115,9.640,-69.469,-54.469,-42.406,0.063,-0.063,-0.062,145.875,-4.938,-6.500,-0.060,-0.005,-0.080,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
267,19.055,-0.925,1.115,9.640,-69.469,-54.469,-42.406,0.063,-0.063,-0.062,145.875,-4.938,-6.500,-0.060,-0.005,-0.080,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
268,19.125,-0.910,1.095,9.635,-69.250,-54.875,-42.812,0.000,-0.032,-0.093,145.875,-4.938,-6.500,-0.060,0.640,-0.090,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
269,19.195,-0.895,1.090,9.625,-70.000,-55.062,-43.031,0.000,-0.032,-0.093,145.875,-4.938,-6.500,-0.055,0.640,-0.090,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
270,19.274,-0.955,1.115,9.695,-69.812,-55.062,-42.375,0.063,0.000,-0.062,145.875,-4.938,-6.500,-0.005,-0.005,-0.190,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
271,19.345,-0.900,1.070,9.670,-69.469,-54.875,-41.625,0.032,0.500,-0.125,145.875,-4.938,-6.500,-0.080,-0.040,-0.020,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
272,19.421,-0.890,1.060,9.660,-69.875,-55.094,-42.281,0.000,0.375,-0.219,145.875,-4.938,-6.500,-0.130,-0.045,0.080,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
272,19.421,-0.890,1.060,9.660,-69.875,-55.094,-42.281,0.000,0.375,-0.219,145.875,-4.938,-6.500,-0.130,-0.045,0.080,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
273,19.491,-0.955,1.120,9.650,-69.688,-55.094,-42.062,0.000,0.125,-0.188,145.875,-4.938,-6.500,-0.105,0.005,-0.055,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
274,19.562,-0.930,1.110,9.660,-69.469,-55.094,-41.812,0.093,0.093,-0.093,145.875,-4.938,-6.500,-0.080,-0.005,-0.040,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
275,19.633,-0.895,1.075,9.645,-69.250,-55.625,-43.031,0.062,0.032,-0.062,145.875,-4.938,-6.500,-0.045,-0.030,-0.050,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
276,19.704,-0.890,1.090,9.640,-69.656,-55.625,-42.844,0.093,-0.031,0.000,145.875,-4.938,-6.500,-0.045,-0.015,-0.100,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
277,19.775,-0.905,1.105,9.655,-70.062,-55.094,-42.032,0.062,-0.031,0.031,145.875,-4.938,-6.500,-0.045,0.000,-0.095,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
277,19.775,-0.905,1.105,9.655,-70.062,-55.094,-42.032,0.062,-0.031,0.031,145.875,-4.938,-6.500,-0.045,0.000,-0.095,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
278,19.847,-0.920,1.090,9.625,-70.062,-54.875,-42.218,0.031,-0.250,0.062,145.875,-4.938,-6.500,-0.050,0.000,-0.070,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
279,19.924,-0.915,1.090,9.615,-69.656,-54.656,-42.156,-0.032,-0.094,0.062,145.875,-4.938,-6.500,-0.055,-0.005,-0.070,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
280,19.995,-0.940,1.115,9.620,-69.469,-55.219,-41.156,0.000,-0.031,0.000,145.875,-4.938,-6.500,-0.025,0.000,-0.150,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
281,20.067,-0.945,1.100,9.630,-69.875,-55.844,-40.812,0.032,-0.093,-0.062,145.875,-4.938,-6.500,-0.075,-0.015,-0.075,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
282,20.139,-0.935,1.100,9.615,-70.062,-55.281,-41.281,0.000,0.093,-0.062,145.875,-4.938,-6.500,-0.070,-0.005,-0.085,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
282,20.139,-0.935,1.100,9.615,-70.062,-55.281,-41.281,0.000,0.093,-0.062,145.875,-4.938,-6.500,-0.070,-0.005,-0.085,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
283,20.209,-0.930,1.130,9.620,-69.656,-54.875,-42.500,0.062,0.218,0.000,145.875,-4.938,-6.500,-0.090,0.010,-0.090,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
284,20.283,-0.925,1.125,9.645,-69.469,-54.688,-42.688,0.031,0.125,-0.031,145.875,-4.938,-6.500,-0.085,-0.015,-0.095,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
285,20.354,-0.915,1.105,9.610,-69.469,-54.688,-42.062,0.000,0.032,-0.031,145.875,-4.938,-6.500,-0.010,-0.015,-0.185,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
286,20.429,-0.930,1.110,9.625,-69.469,-55.094,-42.406,0.031,-0.031,0.062,145.875,-4.938,-6.500,-0.045,0.015,-0.165,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
287,20.499,-0.925,1.105,9.620,-69.875,-55.281,-42.406,0.000,0.031,0.062,145.875,-4.938,-6.500,-0.075,0.025,-0.090,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
287,20.499,-0.925,1.105,9.620,-69.875,-55.281,-42.406,0.000,0.031,0.062,145.875,-4.938,-6.500,-0.075,0.025,-0.090,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
288,20.573,-0.915,1.085,9.625,-69.875,-54.875,-42.250,0.000,0.281,0.000,145.875,-4.938,-6.500,-0.055,-0.010,-0.065,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
289,20.645,-0.945,1.095,9.710,-69.469,-55.094,-42.000,0.062,0.031,0.062,145.875,-4.938,-6.500,-0.050,-0.015,-0.065,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
290,20.717,-0.915,1.095,9.640,-69.469,-55.281,-41.750,0.031,-0.094,0.032,145.875,-4.938,-6.500,-0.065,-0.005,-0.060,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
291,20.789,-0.925,1.090,9.620,-69.875,-54.875,-41.812,-0.031,-0.094,-0.062,145.875,-4.938,-6.500,-0.085,-0.010,-0.070,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
292,20.860,-0.925,1.095,9.620,-70.062,-55.094,-42.688,-0.062,0.062,-0.062,145.875,-4.938,-6.500,-0.065,-0.010,-0.075,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
293,20.938,-0.930,1.100,9.630,-69.875,-55.094,-38.500,-0.031,-0.032,0.000,145.875,-4.938,-6.500,-0.060,-0.005,-0.070,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
293,20.938,-0.930,1.100,9.630,-69.875,-55.094,-38.500,-0.031,-0.032,0.000,145.875,-4.938,-6.500,-0.060,-0.005,-0.070,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
294,21.009,-0.900,1.105,9.625,-69.688,-54.688,-38.250,0.031,0.000,-0.032,145.875,-4.938,-6.500,-0.060,0.000,-0.085,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
295,21.083,-0.915,1.100,9.640,-70.031,-54.469,-42.375,0.031,0.188,-0.062,145.875,-4.938,-6.500,-0.085,0.000,-0.065,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
296,21.154,-0.925,1.095,9.620,-70.219,-54.656,-42.000,0.031,0.062,-0.062,145.875,-4.938,-6.500,-0.075,0.000,-0.065,-0.850,1.110,9.700,0.292,0.058,-0.042,-0.954
297,21.224,-0.930,1.110,9.620,-70.062,-55.281,-42.062,0.093,0.062,-0.032,145.875,-4.938,-6.500,-0.070,-0.015,-0.065,-0.845,1.110,9.700,0.292,0.058,-0.042,-0.954
298,21.302,-0.930,1.105,9.605,-69.469,-55.281,-42.468,0.157,0.094,0.093,145.875,-4.938,-6.500,-0.100,-0.020,-0.005,-0.840,1.750,9.700,0.292,0.058,-0.042,-0.954
298,21.302,-0.930,1.105,9.605,-69.469,-55.281,-42.468,0.157,0.094,0.093,145.875,-4.938,-6.500,-0.100,-0.020,-0.005,-0.840,1.750,9.700,0.292,0.058,-0.042,-0.954
299,21.373,-0.920,1.090,9.620,-69.469,-55.281,-42.406,0.125,0.313,0.093,145.875,-4.938,-6.500,-0.055,-0.005,-0.070,-0.840,1.750,9.700,0.292,0.058,-0.042,-0.954
300,21.444,-0.920,1.110,9.625,-69.656,-55.500,-41.625,0.062,0.094,0.093,145.875,-4.938,-6.500,-0.070,0.000,-0.075,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
301,21.517,-0.915,1.115,9.615,-69.656,-55.281,-42.031,0.125,0.094,0.093,145.875,-4.938,-6.500,-0.080,0.000,-0.060,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
302,21.589,-0.940,1.100,9.670,-70.219,-55.281,-42.562,0.094,0.125,0.062,145.875,-4.938,-6.500,-0.035,0.000,-0.135,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
303,21.669,-0.950,1.105,9.685,-70.219,-55.500,-42.156,0.062,-0.157,0.062,145.875,-4.938,-6.500,-0.065,0.000,-0.080,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
303,21.669,-0.950,1.105,9.685,-70.219,-55.500,-42.156,0.062,-0.157,0.062,145.875,-4.938,-6.500,-0.065,0.000,-0.080,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
304,21.741,-0.905,1.110,9.610,-69.875,-55.500,-42.000,0.062,0.000,0.031,145.875,-4.938,-6.500,-0.060,0.000,-0.095,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
305,21.812,-0.915,1.100,9.605,-69.875,-54.875,-42.406,0.000,0.000,0.000,145.875,-4.938,-6.500,0.000,-0.005,-0.190,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
306,21.885,-0.915,1.085,9.615,-69.875,-54.469,-42.562,0.094,0.157,0.000,145.875,-4.938,-6.500,-0.065,-0.005,-0.085,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
307,21.956,-0.910,1.085,9.615,-69.469,-54.688,-42.562,0.063,0.032,-0.031,145.875,-4.938,-6.500,-0.080,0.000,-0.080,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
308,22.032,-0.975,1.090,9.710,-69.469,-54.875,-42.156,-0.093,-0.032,0.000,145.875,-4.938,-6.500,-0.075,-0.010,-0.080,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
308,22.032,-0.975,1.090,9.710,-69.469,-54.875,-42.156,-0.093,-0.032,0.000,145.875,-4.938,-6.500,-0.075,-0.010,-0.080,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
309,22.103,-0.920,1.095,9.610,-69.875,-54.875,-42.000,-0.093,0.000,0.031,145.875,-4.938,-6.500,-0.070,-0.010,-0.085,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
310,22.174,-0.925,1.110,9.620,-69.656,-54.875,-41.875,-0.062,0.032,0.000,145.875,-4.938,-6.500,-0.055,0.005,-0.130,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
311,22.245,-0.925,1.110,9.630,-69.469,-55.281,-42.094,0.063,-0.062,0.062,145.875,-4.938,-6.500,-0.060,0.005,-0.100,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
312,22.316,-0.915,1.105,9.615,-69.469,-55.500,-42.469,0.094,-0.031,0.062,145.875,-4.938,-6.500,-0.050,0.000,-0.070,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
313,22.389,-0.920,1.105,9.635,-69.469,-55.281,-42.656,0.000,0.188,0.031,145.875,-4.938,-6.500,-0.055,-0.005,-0.085,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
313,22.389,-0.920,1.105,9.635,-69.469,-55.281,-42.656,0.000,0.188,0.031,145.875,-4.938,-6.500,-0.055,-0.005,-0.085,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
314,22.461,-0.920,1.105,9.620,-69.469,-55.062,-42.406,-0.031,0.125,0.031,145.875,-4.938,-6.500,-0.080,0.005,-0.080,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
315,22.536,-0.920,1.115,9.600,-69.469,-55.062,-41.750,-0.093,0.093,0.062,145.875,-4.938,-6.500,-0.070,0.010,-0.110,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
316,22.607,-0.865,1.100,9.540,-69.469,-55.062,-42.000,-0.157,0.157,0.062,145.875,-4.938,-6.500,-0.085,-0.005,-0.075,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
317,22.678,-0.910,1.090,9.635,-69.656,-55.062,-42.406,-0.032,0.250,0.031,145.875,-4.938,-6.500,-0.080,-0.015,-0.070,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
318,22.749,-0.910,1.115,9.645,-69.656,-54.656,-42.562,0.093,-0.032,0.031,145.875,-4.938,-6.500,-0.070,-0.005,-0.080,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
318,22.749,-0.910,1.115,9.645,-69.656,-54.656,-42.562,0.093,-0.032,0.031,145.875,-4.938,-6.500,-0.070,-0.005,-0.080,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
319,22.819,-0.885,1.115,9.580,-69.250,-54.875,-42.406,0.062,-0.625,0.031,145.875,-4.938,-6.500,-0.045,0.005,-0.110,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
320,22.901,-0.925,1.100,9.630,-69.469,-54.750,-41.656,-0.032,-0.938,0.093,145.875,-4.938,-6.500,-0.005,-0.005,-0.175,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
321,22.973,-0.910,1.110,9.605,-69.875,-54.750,-41.062,-0.093,-0.250,0.032,145.875,-4.938,-6.500,-0.060,-0.005,-0.090,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
322,23.044,-0.930,1.095,9.570,-70.219,-54.750,-41.656,-0.062,-0.031,-0.062,145.875,-4.938,-6.500,-0.125,0.000,0.000,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
323,23.119,-0.930,1.090,9.570,-69.625,-54.531,-42.656,-0.093,-0.062,-0.093,145.875,-4.938,-6.500,-0.105,0.000,-0.045,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
323,23.119,-0.930,1.090,9.570,-69.625,-54.531,-42.656,-0.093,-0.062,-0.093,145.875,-4.938,-6.500,-0.105,0.000,-0.045,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
324,23.188,-0.910,1.110,9.600,-69.281,-54.656,-43.062,0.000,-0.062,-0.032,145.875,-4.938,-6.500,-0.100,0.000,-0.080,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
325,23.263,-0.895,1.095,9.585,-69.469,-54.469,-42.875,0.062,0.157,-0.032,145.875,-4.938,-6.500,-0.095,0.000,-0.075,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
326,23.333,-0.930,1.090,9.595,-69.469,-54.875,-42.875,-0.031,0.062,-0.093,145.875,-4.938,-6.500,-0.075,0.000,-0.050,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
327,23.404,-0.940,1.090,9.605,-69.875,-54.875,-43.281,-0.062,-0.125,0.000,145.875,-4.938,-6.500,-0.095,0.000,0.020,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
328,23.481,-0.930,1.075,9.635,-69.875,-54.875,-42.875,-0.031,0.094,0.062,145.875,-4.938,-6.500,-0.070,-0.005,-0.060,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
329,23.552,-0.925,1.085,9.620,-69.688,-55.062,-42.656,0.000,0.032,-0.032,145.875,-4.938,-6.500,-0.075,-0.020,-0.070,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
329,23.552,-0.925,1.085,9.620,-69.688,-55.062,-42.656,0.000,0.032,-0.032,145.875,-4.938,-6.500,-0.075,-0.020,-0.070,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
330,23.622,-0.920,1.100,9.595,-69.875,-55.062,-42.812,-0.094,-0.188,-0.062,145.875,-4.938,-6.500,-0.075,-0.010,-0.065,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
331,23.692,-0.920,1.105,9.615,-70.219,-55.062,-42.406,-0.125,-0.156,-0.062,145.875,-4.938,-6.500,-0.060,0.010,-0.105,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
332,23.764,-0.915,1.120,9.610,-70.562,-54.875,-42.656,-0.031,-0.156,0.000,145.875,-4.938,-6.500,-0.065,0.010,-0.090,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
333,23.844,-0.915,1.115,9.625,-69.812,-55.094,-42.656,0.031,-0.406,0.062,145.875,-4.938,-6.500,-0.105,0.645,-0.045,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
334,23.916,-0.915,1.100,9.625,-69.062,-54.875,-41.875,-0.032,-0.093,0.000,145.875,-4.938,-6.500,-0.140,0.640,0.010,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
334,23.916,-0.915,1.100,9.625,-69.062,-54.875,-41.875,-0.032,-0.093,0.000,145.875,-4.938,-6.500,-0.140,0.640,0.010,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
335,23.988,-0.915,1.105,9.575,-69.250,-54.656,-41.875,-0.032,-0.125,0.062,145.875,-4.938,-6.500,-0.090,0.000,-0.085,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
336,24.059,-0.935,1.105,9.610,-69.656,-54.875,-42.250,0.000,-0.157,0.093,145.875,-4.938,-6.500,-0.085,-0.005,-0.095,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
337,24.130,-0.935,1.100,9.625,-69.469,-54.875,-42.406,-0.062,-0.063,0.031,145.875,-4.938,-6.500,-0.085,-0.010,-0.080,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
338,24.201,-0.930,1.100,9.625,-69.281,-55.062,-42.406,-0.062,-0.063,0.000,145.875,-4.938,-6.500,-0.080,-0.005,-0.075,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
339,24.271,-0.930,1.100,9.620,-69.875,-54.656,-42.062,0.032,-0.250,0.031,145.875,-4.938,-6.500,-0.105,0.005,0.005,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
340,24.342,-0.920,1.090,9.610,-69.875,-54.656,-41.468,0.093,-0.094,0.000,145.875,-4.938,-6.500,-0.065,0.005,-0.065,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
340,24.342,-0.920,1.090,9.610,-69.875,-54.656,-41.468,0.093,-0.094,0.000,145.875,-4.938,-6.500,-0.065,0.005,-0.065,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
341,24.413,-0.920,1.730,9.620,-69.688,-55.062,-42.062,0.031,0.000,-0.062,145.875,-4.938,-6.500,-0.065,-0.005,-0.080,-0.840,1.750,9.700,0.292,0.058,-0.042,-0.954
342,24.490,-0.905,1.745,9.575,-70.031,-54.875,-42.875,0.000,-0.218,-0.031,145.875,-4.938,-6.500,-0.080,-0.005,-0.060,-0.840,1.750,9.700,0.292,0.058,-0.042,-0.954
343,24.561,-0.915,1.110,9.625,-70.375,-54.688,-42.875,-0.031,-0.031,0.000,145.875,-4.938,-6.500,-0.070,0.000,-0.070,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
344,24.632,-0.905,1.110,9.635,-70.031,-54.469,-43.062,0.000,0.062,-0.062,145.875,-4.938,-6.500,-0.060,0.000,-0.060,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
345,24.703,-0.905,1.115,9.620,-69.688,-54.656,-42.812,0.000,-0.062,-0.032,145.875,-4.938,-6.500,-0.055,0.005,-0.070,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
345,24.703,-0.905,1.115,9.620,-69.688,-54.656,-42.812,0.000,-0.062,-0.032,145.875,-4.938,-6.500,-0.055,0.005,-0.070,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
346,24.773,-0.910,1.135,9.600,-69.469,-55.062,-42.625,0.000,0.031,0.031,145.875,-4.938,-6.500,-0.030,0.010,-0.150,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
347,24.844,-0.905,-162.735,9.605,-69.656,-55.281,-42.219,0.000,0.062,-0.031,145.875,-4.938,-6.500,-0.070,-0.010,-0.105,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
348,24.915,-0.930,-162.755,9.630,-69.875,-55.625,-42.625,0.000,-0.219,0.000,145.875,-4.938,-6.500,-0.145,-0.025,0.020,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
349,24.993,-0.930,1.110,9.585,-69.688,-55.219,-42.688,0.000,-0.062,0.031,145.875,-4.938,-6.500,-0.100,-0.010,-0.065,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
350,25.063,-0.950,1.110,9.620,-69.875,-54.688,-42.218,-0.031,-0.093,-0.062,145.875,-4.938,-6.500,-0.100,0.000,-0.080,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
350,25.063,-0.950,1.110,9.620,-69.875,-54.688,-42.218,-0.031,-0.093,-0.062,145.875,-4.938,-6.500,-0.100,0.000,-0.080,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
351,25.135,-0.945,1.095,9.625,-69.875,-54.688,-42.218,0.000,-0.062,-0.093,145.875,-4.938,-6.500,-0.140,0.000,0.005,-0.840,1.110,9.700,0.292,0.058,-0.042,-0.954
